Unique Hash;Course Name;Instructor Name;A Average;B Average;C Average;D Average;F Average;Class Average Max;Class Average Min
17162342863421142277;WLRU 101;Lalo,Alexei;70.00;10.00;0.00;0.00;20.00;90.70;81.00
16105599665853475119;WLRU 303;Lalo,Alexei;91.67;4.17;4.17;0.00;0.00;98.67;88.75
